"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate"
"Females","Black","Alaska","Both","All Ages","1999","2019","Firearm","2017","P","16240","."
"Females","Black","Alaska","Both","All Ages","1999","2019","Firearm","2018","P","16251","."
"Females","Black","Alaska","Both","All Ages","1999","2019","Firearm","2019","P","16085","."
"Females","Black","Alaska","Both","All Ages","1999","2019","Firearm","","17","303684","5.6"
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","1999","P","52609","."
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","2000","P","53362","."
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","2001","10","54065","18.5"
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","2002","11","54543","20.17"
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","2003","10","55083","18.15"
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","2004","P","55929","."
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","2005","P","56543","."
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","2006","P","57260","."
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","2007","P","57609","."
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","2008","P","57978","."
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","2009","P","59034","."
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","2010","P","59549","."
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","2011","P","60521","."
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","2012","P","61181","."
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","2013","P","61567","."
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","2014","P","61994","."
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","2015","P","62470","."
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","2016","P","62903","."
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","2017","10","63217","15.82"
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","2018","P","63370","."
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","2019","11","63355","17.36"
"Females","Am Indian/AK Native","Alaska","Both","All Ages","1999","2019","Firearm","","151","1234142","12.24"
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","1999","P","15912","."
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","2000","P","16870","."
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","2001","P","17801","."
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","2002","P","18824","."
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","2003","P","19819","."
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","2004","P","20612","."
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","2005","P","21643","."
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","2006","P","22346","."
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","2007","P","23088","."
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","2008","P","24109","."
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","2009","P","25741","."
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","2010","P","26541","."
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","2011","P","27678","."
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","2012","P","28700","."
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","2013","P","29814","."
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","2014","P","30144","."
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","2015","P","30874","."
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","2016","P","31921","."
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","2017","P","33021","."
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","2018","P","33016","."
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","2019","P","33195","."
"Females","Asian/Pac Islander","Alaska","Both","All Ages","1999","2019","Firearm","","22","531669","4.14"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","1999","616","2225387","27.68"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","2000","612","2290561","26.72"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","2001","645","2331036","27.67"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","2002","756","2378350","31.79"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","2003","638","2419988","26.36"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","2004","711","2474943","28.73"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","2005","726","2546316","28.51"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","2006","755","2617740","28.84"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","2007","749","2665511","28.1"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","2008","671","2701226","24.84"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","2009","627","2715119","23.09"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","2010","707","2728209","25.91"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","2011","743","2755285","26.97"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","2012","702","2782963","25.22"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","2013","690","2807606","24.58"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","2014","678","2842381","23.85"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","2015","708","2878224","24.6"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","2016","797","2916761","27.32"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","2017","821","2953918","27.79"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","2018","855","2997692","28.52"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","2019","840","3042079","27.61"
"Males","White","Arizona","Both","All Ages","1999","2019","Firearm","","15047","56071295","26.84"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","1999","40","92706","43.15"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","2000","37","96761","38.24"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","2001","39","101524","38.41"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","2002","41","106719","38.42"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","2003","45","111521","40.35"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","2004","42","118344","35.49"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","2005","43","126665","33.95"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","2006","52","136589","38.07"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","2007","56","145010","38.62"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","2008","55","153329","35.87"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","2009","37","160123","23.11"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","2010","42","164174","25.58"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","2011","45","169829","26.5"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","2012","37","175252","21.11"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","2013","50","180223","27.74"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","2014","55","186087","29.56"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","2015","52","192572","27"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","2016","72","199610","36.07"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","2017","72","205778","34.99"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","2018","79","212501","37.18"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","2019","58","220236","26.34"
"Males","Black","Arizona","Both","All Ages","1999","2019","Firearm","","1049","3255553","32.22"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","1999","29","134914","21.5"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","2000","28","136995","20.44"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","2001","32","139677","22.91"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","2002","33","143131","23.06"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","2003","43","146718","29.31"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","2004","33","150710","21.9"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","2005","46","155682","29.55"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","2006","33","161130","20.48"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","2007","27","166179","16.25"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","2008","24","171027","14.03"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","2009","26","174395","14.91"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","2010","36","177233","20.31"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","2011","42","180725","23.24"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","2012","43","183943","23.38"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","2013","41","186689","21.96"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","2014","33","189760","17.39"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","2015","33","192391","17.15"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","2016","25","195371","12.8"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","2017","49","198461","24.69"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","2018","50","201173","24.85"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","2019","45","204009","22.06"
"Males","Am Indian/AK Native","Arizona","Both","All Ages","1999","2019","Firearm","","751","3590313","20.92"
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","1999","P","52517","."
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","2000","P","55418","."
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","2001","P","59564","."
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","2002","P","63838","."
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","2003","P","68060","."
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","2004","P","72801","."
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","2005","P","79603","."
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","2006","P","87548","."
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","2007","P","93983","."
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","2008","P","99502","."
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","2009","P","103609","."
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","2010","12","106426","11.28"
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","2011","P","111885","."
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","2012","10","116840","8.56"
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","2013","12","122067","9.83"
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","2014","P","127857","."
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","2015","P","132627","."
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","2016","13","138618","9.38"
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","2017","10","142717","7.01"
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","2018","P","146018","."
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","2019","12","150973","7.95"
"Males","Asian/Pac Islander","Arizona","Both","All Ages","1999","2019","Firearm","","147","2132471","6.89"
"Females","White","Arizona","Both","All Ages","1999","2019","Firearm","1999","116","2235195","5.19"
"Females","White","Arizona","Both","All Ages","1999","2019","Firearm","2000","97","2294933","4.23"
"Females","White","Arizona","Both","All Ages","1999","2019","Firearm","2001","109","2338263","4.66"
